,id,fronturl,publish_date_t,publish_date,title,photo,project,category,opinion_authors,authors,anons,overview,text
162,634176869a7947a88a3ba134,https://www.rbc.ru/rbcfreenews/634176869a7947a88a3ba134,1665237198,"Sat, 08 Oct 2022 16:53:18 +0300",В Германии из-за перерезанного кабеля возникли перебои в движении поездов,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/5/14/756652354935145.jpg'},,Общество,,," ... , уточнив, что подрыв кабелей может вызвать помехи в радиосвязи поезда. [ <b>РБК</b> ] Три человека погибли при крушении поезда в Баварии Поезда не ... ",,"На севере Германии из-за поврежденных кабелей в двух местах почти на три часа останавливали движение поездов, оно возобновилось, но перебои на некоторых участках дороги еще сохраняются, сообщает Tagesschau. О саботаже заявил министр транспорта ФРГ Фолькер Виссинг, в операторе железных дорог страны Deutsche Bahn подтвердили эту информацию. «Из-за подрыва кабелей, которые необходимы для движения поездов, Deutsche Bahn была вынуждена приостановить движение поездов на севере почти на три часа сегодня утром», — сказали в компании, уточнив, что подрыв кабелей может вызвать помехи в радиосвязи поезда.  Поезда не ходили по всей северной Германии с 8:20 до 11:00. Сначала DB объяснила это перебоями в работе радиосистемы, которая позволяет координировать движение поездов. Неисправность устранили, однако нарушения в движении поездов остались. На сайте компании сообщается, что в некоторых маршрутах произошли изменения. В частности, на двух рейсах до Гамбурга отменили движение до конечного пункта, а поезд из Карлсруэ до Штральзунда пока не курсирует. "
163,63416fd19a7947a7f465cbf4,https://sportrbc.ru/news/63416fd19a7947a7f465cbf4,1665237368,"Sat, 08 Oct 2022 16:56:08 +0300",Экс-чемпион мира Лебедев назвал лучший бой чемпионата России по боксу,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/7/16/756652332187167.jpg'},РБК Спорт,,,['Никита Плохих'], ...  на «Фонбет чемпионате России» по боксу 2022 года. Об этом «<b>РБК</b> Спорт» заявил бывший чемпион мира по боксу по версии «Сегодня ... ,"Денис Лебедев отметил, что все финальные поединки «Фонбет чемпионата России» по боксу оказались крайне интересными для зрителей. Лучшим он счел бой между Коолем и Идиговым","Получайте рассылку с новостями, которые касаются каждого. Самое актуальное о личных финансах, карьере и безопасности. Читайте РБК без рекламных баннеров на сайте и в мобильном приложении. Финальный поединок в весовой категории до 67 кг между Евгением Коолем и Тарханом Идиговым можно назвать лучших на «Фонбет чемпионате России» по боксу 2022 года. Об этом «РБК Спорт» заявил бывший чемпион мира по боксу по версии «Сегодня прошел финал чемпионата России по боксу, встречались лучшие боксеры, поэтому все бои были очень интересными для зрителей. Я бы выделил бой Идигова с Коолем. Это была равная схватка, они оба выиграли по одному раунду, и я бы с удовольствием посмотрел третий раунд, но не сложилось», — сказал Лебедев.  Тархан Идигов досрочно победил Евгения Кооля во втором раунде финала чемпионата России по боксу в категории до 67 кг, который прошел в Чите. Идигов впервые в карьере стал чемпионом России. Призовой фонд турнира составил 26 млн руб. Победители получили по 1,5 млн руб., серебряные медалисты — по 250 тыс."
164,6341822a9a7947a7213c2e61,https://kuban.rbc.ru/krasnodar/freenews/6341822a9a7947a7213c2e61,1665237552,"Sat, 08 Oct 2022 16:59:12 +0300",Возобновлено автомобильное движение по Крымскому мосту,{'url': ''},,,,," ...  железнодорожной части моста обещают запустить к 20:00, сообщал <b>РБК</b>. Как сообщал <b>РБК</b> Краснодар, движение по Крымскому мосту прекратилось с утра 8 ... ",,"По Крымскому мосту возобновили движение автомобилей, заявил глава Крыма Сергей Аксенов. Пропускают легковушки и автобусы, их досматривают. Водителей грузовиков просят пользоваться паромной переправой. Движение поездов по железнодорожной части моста обещают запустить к 20:00, сообщал РБК. Как сообщал РБК Краснодар, движение по Крымскому мосту прекратилось с утра 8 октября после взрыва автомобиля. Погибли три человека. Минтранс РФ прорабатывал альтернативные пути сообщения с полуостровом, в частности, возобновление работы Керченской переправы. Первоначально планировалось начать его в тот же день, к порту были отправлены первые суда. Разбираемся в рассылке"
165,634113979a7947913b7b32c8,https://www.rbc.ru/society/08/10/2022/634113979a7947913b7b32c8,1665238507,"Sat, 08 Oct 2022 17:15:07 +0300",Теракт на Крымском мосту. Что известно к 17:15,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/9/34/756652118751349.png'},,Общество,,"['Владислав Гордеев', 'Кирилл Сироткин', 'Любовь Порываева', 'Артём Кореняко']"," ...  пролета сооружения. Что известно о взрыве на мосту — в материале <b>РБК</b> Что известно о взрыве на мосту Взрыв на Крымском мосту ...  поезда из Крыма, следить за информацией», — говорится в поступившем в <b>РБК</b> сообщении оператора. В РЖД сообщили, что продажи билетов на поезда ... ","Утром 8 октября на автомобильной части Крымского моста взорвался автомобиль, после чего загорелись топливные цистерны. Обрушились два пролета сооружения. Что известно о взрыве на мосту — в материале РБК","Что известно о взрыве на мосту На Крымском мосту произошел взрыв и начался пожар  Последствия взрыва на Крымском мосту  «Организованные туристы, которые еще не отправились в Крым, по соглашению с туроператором вправе перенести сроки поездки на более поздние даты, либо поменять направление отдыха. Самостоятельным туристам для этого необходимо обратиться к администраторам средств размещения (отелей, санаториев и т.д.), в которых у них забронирован номер», — сообщила глава Ростуризма Зарина Догузова. Для всех туристов, которые испытывают трудности в Крыму в связи с ЧП, работает горячая линия Ростуризма 8 800 511 80 18. В связи с перегрузкой горячей линии по ситуации в Крыму создан федеральный колл-центр для туристов +7 800 707 9741, сообщил Ростуризм  Что известно о причинах взрыва и расследовании ЧП Следственный комитет возбудил уголовное дело в связи с подрывом на Крымском мосту. В сообщении СК в Telegram не называется статья, по которой заведено дело. На место выехали криминалисты Главного управления криминалистики (Криминалистического центра) СК России. Председатель госсовета Крыма Владимир Константинов обвинил во взрыве на мосту Украину. «Украинские вандалы таки сумели дотянуться своими окровавленными руками до Крымского моста. <...> Конечно, в причинах происшествия разберутся, повреждения оперативно будут восстановлены, благо они не носят тяжелого характера», — написал он в телеграм-канале. После локализации и ликвидации возгорания, проводится обследование и восстановление железнодорожной инфраструктуры, сообщили в РЖД. К обследованию и ремонтным работам привлечены все необходимые силы и средства, на объекте находятся профильные специалисты. Советник офиса президента Украины Владимира Зеленского Михаил Подоляк написал в «Твиттере»: «Крым. Мост. Начало». Реакция властей Украины на взрыв и пожар на Крымском мосту, который является объектом гражданской инфраструктуры, это признак их «террористической сущности», написала в телеграм-канале представитель российского МИДа Мария Захарова. Реакция властей Крымский мост, соединяющий Керченский полуостров с Таманским, является самым длинным в России и Европе — его протяженность составляет 19 км. Его строительство началось в феврале 2016 года и полностью завершилось в декабре 2019 года. Стоимость проекта превысила 220 млрд руб. Автомобильную часть моста открыли в мае 2018 года. Пассажирские поезда по нему стали ходить с 23 декабря 2019 года, а регулярное железнодорожное грузовое сообщение — в июле 2020 года. Разбираемся в рассылке"
166,63417f859a7947aafe8759ba,https://www.rbc.ru/politics/08/10/2022/63417f859a7947aafe8759ba,1665238597,"Sat, 08 Oct 2022 17:16:37 +0300",Белгородский губернатор сообщил о третьем за день обстреле области,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/8/17/756652370781178.jpg'},,Политика,,['Наталия Анисимова'], ...  примерно в 10 км от границы с Харьковской областью Украины. [ <b>РБК</b> ] Губернатор сообщил о втором за день обстреле села в Белгородской ... ,"В результате обстрела города Шебекино повреждения получила линия электропередач, жителей домов в зоне происшествия попросили на время уехать. Ранее Гладков сообщил об атаке двух сел, граничащих с Харьковской областью","Окраина города Шебекино в Белгородской области подверглась обстрелу, в результате повреждены линии электропередач, сообщил в своем телеграм-канале губернатор региона Вячеслав Гладков. Он попросил жителей близлежащих домов на время уехать и вернуться, когда последствия атаки устранят. Шебекино — административный центр Шебекинского района, город находится примерно в 10 км от границы с Харьковской областью Украины.  Это уже третий обстрел за день, о котором сообщает Гладков: ранее он заявил, что Вооруженные силы Украины обстреляли село Бирюч Валуйского городского округа, ранения получила 16-летняя девушка. Несколько часов спустя, по его словам, было атаковано село Тишанка, никто не пострадал. Эти населенные пункты также граничат с Харьковской областью. Накануне в Белгородской области продлили действие высокого уровня террористической опасности. Его ввели в регионе, а также других граничащих с Украиной областях весной, вскоре после начала боевых действий на украинской территории."
167,63417e0d9a7947a9eeae89da,https://www.rbc.ru/rbcfreenews/63417e0d9a7947a9eeae89da,1665239065,"Sat, 08 Oct 2022 17:24:25 +0300",Генпрокурор поручил контролировать цены на продукты и бензин в Крыму,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/3/45/756652367588453.jpg'},,Экономика,,," ...  на полуострове располагают необходимыми запасами этих товаров», — заверяют в Генпрокуратуре. [ <b>РБК</b> ] В Севастополе спустя час сняли ограничения на продажу продуктов и ... ",,"Генеральный прокурор России Игорь Краснов поручил прокурорам Крыма и Севастополя установить контроль за ценами в регионах, чтобы не допустить их роста на фоне перебоев с сообщением из-за повреждения Крымского моста. «Органами прокуратуры взята на особый контроль ситуация с доступностью для населения автомобильного топлива, продуктов питания и товаров первой необходимости. Операторы топливного рынка и представители крупных торговых сетей на полуострове располагают необходимыми запасами этих товаров», — заверяют в Генпрокуратуре. Утром 8 октября на Крымском мосту, который соединяет Керченский полуостров с Таманским, подорвался грузовик, из-за чего загорелись семь топливных цистерн в хвосте следовавшего в Крым состава. По данным СК, погибли три человека.  Частично обрушились два автомобильных пролета моста. Глава Крыма Сергей Аксенов говорил, что уцелела «одна автомобильная нитка из Керчи на Тамань». Автомобильное и железнодорожное движение по мосту было приостановлено. В 16:00 мск по одному из менее поврежденных участков дороги открыли движение для легковых машин и автобусов. В 20:00 планируется открыть один из путей для поездов. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы с полуострова. Будет организовано паромное сообщение.  На фоне этого в Крыму и Севастополе объявляли об ограничениях на продажу бакалейной продукции до 3 кг в одни руки. Однако в Севастополе спустя час это решение отменили, а в Крыму пояснили, что эта мера действует в регионе еще со времен пандемии коронавируса. Власти заверяли, что в регионах нет дефицита с продовольствием и топливом. "
168,634169609a7947a5530c45d6,https://www.rbc.ru/photoreport/08/10/2022/634169609a7947a5530c45d6,1665239973,"Sat, 08 Oct 2022 17:39:33 +0300",Обстановка в Крыму после взрыва на мосту. Фоторепортаж,{'url': ''},,Общество,,, ... . Что происходит в Крыму после взрыва на мосту — в фоторепортаже <b>РБК</b>.,"Утром 8 октября на Крымскому мосту взорвался грузовик, что привело к гибели трех человек, возгоранию нескольких железнодорожных цистерн с топливом и обрушению двух автомобильных пролетов. СК возбудил уголовное дело. Движение по мосту сначала ограничили, но потом разрешили для легковых автомобилей и автобусов. Что происходит в Крыму после взрыва на мосту — в фоторепортаже РБК.","Утром 8 октября на Крымскому мосту взорвался грузовик, что привело к гибели трех человек, возгоранию нескольких железнодорожных цистерн с топливом и обрушению двух автомобильных пролетов. СК возбудил уголовное дело. Движение по мосту сначала ограничили, но потом разрешили для легковых автомобилей и автобусов. Что происходит в Крыму после взрыва на мосту — в фоторепортаже РБК. Правоохранительные органы на месте взрыва на Крымском мосту. Люди в одном из продуктовых магазинов в Керчи. После взрыва власти Крыма сначала объявили о вводе ограничения на продажу бакалеи до 3 кг в одни руки, однако позже сообщение пропало. Губернатор Севастополя Михаил Развожаев сообщил, что мера отменена в связи с тем, что гарантирован сухопутный логистический коридор. Крым полностью обеспечен автомобильным топливом, запасов бензина и дизельного топлива на полуострове хватит минимум на 15 дней, сообщили в министерстве энергетики. Люди в ожидании возобновления работы паромной переправы в Керчи. По словам  председателя Совета министров Республики Крым Юрия Гоцанюка, она заработает в ближайшие часы. "
169,63418d069a7947aceacf7260,https://www.rbc.ru/rbcfreenews/63418d069a7947aceacf7260,1665241322,"Sat, 08 Oct 2022 18:02:02 +0300","В ЛНР задержали диверсантов ВСУ, готовивших взрывы детсадов",{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/4/04/756652409882044.jpg'},,Политика,,," ...  была другая группа, а всех участников организации он не знает. [ <b>РБК</b> ] ФСБ задержала подозреваемого в диверсии на железной дороге В конце ...  совершения диверсии на железной дороге в Свердловской области. Как рассказал <b>РБК</b> источник в правоохранительных органах области, местных житель 1993 года рождения ... ",,"В Луганской народной республике пресекли деятельность «диверсионно-разведывательной группы ВСУ», которая готовила подрывы объектов гражданской инфраструктуры, в том числе детских садов, сообщает министерство государственной безопасности региона. «Предотвращено совершение диверсионно-террористических актов на территории северных прифронтовых районов Республики. <...> В настоящее время проводятся необходимые оперативно-розыскные мероприятия и следственные действия, направленные на установление лиц, причастных к подготовке диверсионно-террористических актов», — говорится в сообщении. Ведомство также опубликовало видео с признанием одного из задержанных. «Мы должны были заминировать мост <...> и пару объектов, которые указаны были. Как я понял потом, это были детские садики», — сказал он, отметив, что подрывать должна была другая группа, а всех участников организации он не знает.  В конце сентября ФСБ сообщила о задержании подозреваемого в попытке совершения диверсии на железной дороге в Свердловской области. Как рассказал РБК источник в правоохранительных органах области, местных житель 1993 года рождения установил «перемычку между двумя рельсовыми нитями в виде скрутки из алюминиевой проволоки» на перегоне Реж — Стриганово Свердловской железной дороги. Из-за этого подвижной состав мог сойти с пути, однако работники железной дороги обнаружили вмешательство и устранили его, сообщил собеседник. "
170,63416c8f9a7947a5bb8af911,https://www.rbc.ru/politics/08/10/2022/63416c8f9a7947a5bb8af911,1665233340,"Sat, 08 Oct 2022 15:49:00 +0300",Минобороны заявило об отражении атак ВСУ на криворожском направлении,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/7/96/756652325707967.jpg'},,Политика,,," ... -Марксовское и Малая Сейдеминуха Херсонской области, но она была отбита. [ <b>РБК</b> ] В Чечне назвали неудачными попытки наступления ВСУ в Херсонской области ... ","По данным Минобороны России, также отражены наступления вооруженных сил Украины на купянском, краснолиманском, южнодонецком и запорожском направлениях","Российские военные отразили попытку атаки вооруженных сил Украины на николаево-криворожском направлении, сообщает Минобороны России. По данным ведомства, три батальонные тактические группы, танковый батальон и батальон нацгвардии, прибывший с Западной Украины, предприняли попытку «ведения наступательных действий» в направлении населенных пунктов Суханово, Пятихатки, Садок, Ищенка, Брускинское, Карло-Марксовское и Малая Сейдеминуха Херсонской области, но она была отбита.  Кроме того, заявил представитель Минобороны Игорь Конашенков, отражены все атаки украинских военнослужащих на купянском, краснолиманском, южнодонецком, запорожском направлениях. ВСУ потеряли сотни человек убитыми, утверждает он. По данным министерства, российские ракетные войска и артиллерия, а также оперативно-тактическая и армейская авиация уничтожили четыре склада с боеприпасами и узел связи украинских военных в ДНР, Запорожской и Херсонской областях. Помимо этого поражены 54 артиллерийских подразделения, живая сила и военная техника ВСУ в 174 районах. Накануне Минобороны отчиталось, что отразило наступления украинских войск на купянском, краснолиманском и николаево-криворожском направлениях. За день до этого ведомство также заявило, что российские войска отбили попытки атак ВСУ на всех направлениях и взяли под контроль населенный пункт Зайцево в ДНР."
171,63416d539a7947a5fd20186b,https://sportrbc.ru/news/63416d539a7947a5fd20186b,1665235864,"Sat, 08 Oct 2022 16:31:04 +0300",Навка оценила шансы Туктамышевой на попадание в тройку Гран-при России,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/1/10/756652323587101.jpg'},РБК Спорт,,,['Никита Плохих']," ... , чтобы занять первое место на Гран-при России. Об этом «<b>РБК</b> Спорт» заявила олимпийская чемпионка 2006 года в танцах на льду ... ","Олимпийская чемпионка в танцах на льду отметила, что Елизавета Туктамышева показала достойный результат на турнире в Санкт-Петербурге","Получайте рассылку с новостями, которые касаются каждого. Самое актуальное о личных финансах, карьере и безопасности. Читайте РБК без рекламных баннеров на сайте и в мобильном приложении. У российской фигуристки Елизаветы Туктамышевой хорошие шансы на то, чтобы занять первое место на Гран-при России. Об этом «РБК Спорт» заявила олимпийская чемпионка 2006 года в танцах на льду Татьяна Навка. «Я, к сожалению, не видела выступления Туктамышевой, но в любом случае она молодец, первое место — это замечательный результат. Я уверена в том, что Елизавета Туктамышева как минимум попадет в тройку на российском гран-при, у нее отличные перспективы и на первое место», — сказала Навка.  25-летняя Елизавета Туктамышева стала победительницей Мемориал Николая Панина-Коломенкина, проходившего в Санкт-Петербурге. За короткую и произвольную программу ей удалось набрать 233,41 балла. Туктамышева является чемпионкой мира и Европы (2015), а также серебряным призером мирового первенства 2021 года. Первый этап Гран-при России «Золотой конек Москвы» пройдет с 21 по 23 октября в столице."
172,634176869a7947a88a3ba134,https://www.rbc.ru/rbcfreenews/634176869a7947a88a3ba134,1665237198,"Sat, 08 Oct 2022 16:53:18 +0300",В Германии из-за перерезанного кабеля возникли перебои в движении поездов,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/5/14/756652354935145.jpg'},,Общество,,," ... , уточнив, что подрыв кабелей может вызвать помехи в радиосвязи поезда. [ <b>РБК</b> ] Три человека погибли при крушении поезда в Баварии Поезда не ... ",,"На севере Германии из-за поврежденных кабелей в двух местах почти на три часа останавливали движение поездов, оно возобновилось, но перебои на некоторых участках дороги еще сохраняются, сообщает Tagesschau. О саботаже заявил министр транспорта ФРГ Фолькер Виссинг, в операторе железных дорог страны Deutsche Bahn подтвердили эту информацию. «Из-за подрыва кабелей, которые необходимы для движения поездов, Deutsche Bahn была вынуждена приостановить движение поездов на севере почти на три часа сегодня утром», — сказали в компании, уточнив, что подрыв кабелей может вызвать помехи в радиосвязи поезда.  Поезда не ходили по всей северной Германии с 8:20 до 11:00. Сначала DB объяснила это перебоями в работе радиосистемы, которая позволяет координировать движение поездов. Неисправность устранили, однако нарушения в движении поездов остались. На сайте компании сообщается, что в некоторых маршрутах произошли изменения. В частности, на двух рейсах до Гамбурга отменили движение до конечного пункта, а поезд из Карлсруэ до Штральзунда пока не курсирует. "
173,63416fd19a7947a7f465cbf4,https://sportrbc.ru/news/63416fd19a7947a7f465cbf4,1665237368,"Sat, 08 Oct 2022 16:56:08 +0300",Экс-чемпион мира Лебедев назвал лучший бой чемпионата России по боксу,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/7/16/756652332187167.jpg'},РБК Спорт,,,['Никита Плохих'], ...  на «Фонбет чемпионате России» по боксу 2022 года. Об этом «<b>РБК</b> Спорт» заявил бывший чемпион мира по боксу по версии «Сегодня ... ,"Денис Лебедев отметил, что все финальные поединки «Фонбет чемпионата России» по боксу оказались крайне интересными для зрителей. Лучшим он счел бой между Коолем и Идиговым","Получайте рассылку с новостями, которые касаются каждого. Самое актуальное о личных финансах, карьере и безопасности. Читайте РБК без рекламных баннеров на сайте и в мобильном приложении. Финальный поединок в весовой категории до 67 кг между Евгением Коолем и Тарханом Идиговым можно назвать лучших на «Фонбет чемпионате России» по боксу 2022 года. Об этом «РБК Спорт» заявил бывший чемпион мира по боксу по версии «Сегодня прошел финал чемпионата России по боксу, встречались лучшие боксеры, поэтому все бои были очень интересными для зрителей. Я бы выделил бой Идигова с Коолем. Это была равная схватка, они оба выиграли по одному раунду, и я бы с удовольствием посмотрел третий раунд, но не сложилось», — сказал Лебедев.  Тархан Идигов досрочно победил Евгения Кооля во втором раунде финала чемпионата России по боксу в категории до 67 кг, который прошел в Чите. Идигов впервые в карьере стал чемпионом России. Призовой фонд турнира составил 26 млн руб. Победители получили по 1,5 млн руб., серебряные медалисты — по 250 тыс."
174,6341822a9a7947a7213c2e61,https://kuban.rbc.ru/krasnodar/freenews/6341822a9a7947a7213c2e61,1665237552,"Sat, 08 Oct 2022 16:59:12 +0300",Возобновлено автомобильное движение по Крымскому мосту,{'url': ''},,,,," ...  железнодорожной части моста обещают запустить к 20:00, сообщал <b>РБК</b>. Как сообщал <b>РБК</b> Краснодар, движение по Крымскому мосту прекратилось с утра 8 ... ",,"По Крымскому мосту возобновили движение автомобилей, заявил глава Крыма Сергей Аксенов. Пропускают легковушки и автобусы, их досматривают. Водителей грузовиков просят пользоваться паромной переправой. Движение поездов по железнодорожной части моста обещают запустить к 20:00, сообщал РБК. Как сообщал РБК Краснодар, движение по Крымскому мосту прекратилось с утра 8 октября после взрыва автомобиля. Погибли три человека. Минтранс РФ прорабатывал альтернативные пути сообщения с полуостровом, в частности, возобновление работы Керченской переправы. Первоначально планировалось начать его в тот же день, к порту были отправлены первые суда. Разбираемся в рассылке"
175,634113979a7947913b7b32c8,https://www.rbc.ru/society/08/10/2022/634113979a7947913b7b32c8,1665238507,"Sat, 08 Oct 2022 17:15:07 +0300",Теракт на Крымском мосту. Что известно к 17:15,{'url': 'https://s0.rbk.ru/v6_top_pics/resized/250xH/media/img/9/34/756652118751349.png'},,Общество,,"['Владислав Гордеев', 'Кирилл Сироткин', 'Любовь Порываева', 'Артём Кореняко']"," ...  пролета сооружения. Что известно о взрыве на мосту — в материале <b>РБК</b> Что известно о взрыве на мосту Взрыв на Крымском мосту ...  поезда из Крыма, следить за информацией», — говорится в поступившем в <b>РБК</b> сообщении оператора. В РЖД сообщили, что продажи билетов на поезда ... ","Утром 8 октября на автомобильной части Крымского моста взорвался автомобиль, после чего загорелись топливные цистерны. Обрушились два пролета сооружения. Что известно о взрыве на мосту — в материале РБК","Что известно о взрыве на мосту На Крымском мосту произошел взрыв и начался пожар  Последствия взрыва на Крымском мосту  «Организованные туристы, которые еще не отправились в Крым, по соглашению с туроператором вправе перенести сроки поездки на более поздние даты, либо поменять направление отдыха. Самостоятельным туристам для этого необходимо обратиться к администраторам средств размещения (отелей, санаториев и т.д.), в которых у них забронирован номер», — сообщила глава Ростуризма Зарина Догузова. Для всех туристов, которые испытывают трудности в Крыму в связи с ЧП, работает горячая линия Ростуризма 8 800 511 80 18. В связи с перегрузкой горячей линии по ситуации в Крыму создан федеральный колл-центр для туристов +7 800 707 9741, сообщил Ростуризм  Что известно о причинах взрыва и расследовании ЧП Следственный комитет возбудил уголовное дело в связи с подрывом на Крымском мосту. В сообщении СК в Telegram не называется статья, по которой заведено дело. На место выехали криминалисты Главного управления криминалистики (Криминалистического центра) СК России. Председатель госсовета Крыма Владимир Константинов обвинил во взрыве на мосту Украину. «Украинские вандалы таки сумели дотянуться своими окровавленными руками до Крымского моста. <...> Конечно, в причинах происшествия разберутся, повреждения оперативно будут восстановлены, благо они не носят тяжелого характера», — написал он в телеграм-канале. После локализации и ликвидации возгорания, проводится обследование и восстановление железнодорожной инфраструктуры, сообщили в РЖД. К обследованию и ремонтным работам привлечены все необходимые силы и средства, на объекте находятся профильные специалисты. Советник офиса президента Украины Владимира Зеленского Михаил Подоляк написал в «Твиттере»: «Крым. Мост. Начало». Реакция властей Украины на взрыв и пожар на Крымском мосту, который является объектом гражданской инфраструктуры, это признак их «террористической сущности», написала в телеграм-канале представитель российского МИДа Мария Захарова. Реакция властей Крымский мост, соединяющий Керченский полуостров с Таманским, является самым длинным в России и Европе — его протяженность составляет 19 км. Его строительство началось в феврале 2016 года и полностью завершилось в декабре 2019 года. Стоимость проекта превысила 220 млрд руб. Автомобильную часть моста открыли в мае 2018 года. Пассажирские поезда по нему стали ходить с 23 декабря 2019 года, а регулярное железнодорожное грузовое сообщение — в июле 2020 года."
